,0,,,197.9315658,,,Total rotation,ANFIS,ANN
15171,4700.5,,,,,,,,
15172,6350.5,,,,,,,,
15173,6350.5,,,,,,,,
15174,0,,,,,,,,
15175,3300.5,,,,,,,,
15176,3300.5,,,,,,,,
15177,6350.5,,,,,,,,
15178,4700.5,,,,,,,,
15179,0,,,,,,,,
15180,6350.5,,,,,,,,
15181,0,,,,,,,,
15182,0,,,,,,,,
15183,3300.5,,,,,,,,
15184,3300.5,,,,,,,,
15185,0,,,,,,,,
15186,4700.5,,,,,,,,
15187,3300.5,,,,,,,,
15188,6350.5,,,,,,,,
15189,0,,,,,,,,
15190,3300.5,,,,,,,,
15191,2100,,,,,,,,
15192,4700.5,,,,,,,,
15193,4700.5,,,,,,,,
15194,4700.5,,,,,,,,
15195,0,,,,,,,,
15196,4700.5,,,,,,,,
15197,3300.5,,,,,,,,
15198,3300.5,,,,,,,,
15199,6350.5,,,,,,,,
15200,2100,,,,,,,,
15201,2100,,,,,,,,
15202,0,,,,,,,,
15203,0,,,,,,,,
15204,4700.5,,,,,,,,
15205,2100,,,,,,,,
15206,3300.5,,,,,,,,
15207,4700.5,,,,,,,,
15208,3300.5,,,,,,,,
15209,3300.5,,,,,,,,
15210,4700.5,,,,,,,,
15211,2100,,,,,,,,
15212,6350.5,,,,,,,,
15213,4700.5,,,,,,,,
15214,3300.5,,,,,,,,
15215,3300.5,,,,,,,,
15216,3300.5,,,,,,,,
15217,2100,,,,,,,,
15218,3300.5,,,,,,,,
15219,4700.5,,,,,,,,
15220,3300.5,,,,,,,,
15221,3300.5,,,,,,,,
15222,2100,,,,,,,,
15223,3300.5,,,,,,,,
15224,6350.5,,,,,,,,
15225,3300.5,,,,,,,,
15226,0,,,,,,,,
15227,3300.5,,,,,,,,
15228,2100,,,,,,,,
15229,6350.5,,,,,,,,
15230,0,,,,,,,,
15231,3300.5,,,,,,,,
15232,6350.5,,,,,,,,
15233,3300.5,,,,,,,,
15234,2100,,,,,,,,
15235,6350.5,,,,,,,,
15236,6350.5,,,,,,,,
15237,2100,,,,,,,,
15238,2100,,,,,,,,
15239,3300.5,,,,,,,,
15240,0,,,,,,,,
15241,6350.5,,,,,,,,
15242,3300.5,,,,,,,,
15243,3300.5,,,,,,,,
15244,3300.5,,,,,,,,
15245,3300.5,,,,,,,,
15246,0,,,,,,,,
15247,6350.5,,,,,,,,
15248,3300.5,,,,,,,,
15249,2100,,,,,,,,
15250,0,,,,,,,,
15251,4700.5,,,,,,,,
15252,0,,,,,,,,
15253,0,,,,,,,,
15254,3300.5,,,,,,,,
15255,2100,,,,,,,,
15256,3300.5,,,,,,,,
15257,6350.5,,,,,,,,
15258,2100,,,,,,,,
15259,4700.5,,,,,,,,
15260,6350.5,,,,,,,,
15261,3300.5,,,,,,,,
15262,4700.5,,,,,,,,
15263,2100,,,,,,,,
15264,3300.5,,,,,,,,
15265,3300.5,,,,,,,,
15266,0,,,,,,,,
15267,3300.5,,,,,,,,
15268,2100,,,,,,,,
15269,2100,,,,,,,,
15270,3300.5,,,,,,,,
15271,4700.5,,,,,,,,
15272,0,,,,,,,,
15273,4700.5,,,,,,,,
15274,0,,,,,,,,
15275,3300.5,,,,,,,,
15276,2100,,,,,,,,
15277,6350.5,,,,,,,,
15278,4700.5,,,,,,,,
15279,3300.5,,,,,,,,
15280,4700.5,,,,,,,,
15281,4700.5,,,,,,,,
15282,3300.5,,,,,,,,
15283,3300.5,,,,,,,,
15284,6350.5,,,,,,,,
15285,3300.5,,,,,,,,
15286,3300.5,,,,,,,,
15287,3300.5,,,,,,,,
15288,3300.5,,,,,,,,
15289,4700.5,,,,,,,,
15290,3300.5,,,,,,,,
15291,0,,,,,,,,
15292,2100,,,,,,,,
15293,6350.5,,,,,,,,
15294,6350.5,,,,,,,,
15295,3300.5,,,,,,,,
15296,3300.5,,,,,,,,
15297,0,,,,,,,,
15298,0,,,,,,,,
15299,4700.5,,,,,,,,
15300,4700.5,,,,,,,,
15301,0,,,,,,,,
15302,2100,,,,,,,,
15303,4700.5,,,,,,,,
15304,3300.5,,,,,,,,
15305,2100,,,,,,,,
15306,4700.5,,,,,,,,
15307,6350.5,,,,,,,,
15308,2100,,,,,,,,
15309,4700.5,,,,,,,,
15310,3300.5,,,,,,,,
15311,3300.5,,,,,,,,
15312,0,,,,,,,,
15313,2100,,,,,,,,
15314,3300.5,,,,,,,,
15315,2100,,,,,,,,
15316,2100,,,,,,,,
15317,4700.5,,,,,,,,
15318,6350.5,,,,,,,,
15319,0,,,,,,,,
15320,2100,,,,,,,,
15321,0,,,,,,,,
15322,4700.5,,,,,,,,
15323,4700.5,,,,,,,,
15324,3300.5,,,,,,,,
15325,6350.5,,,,,,,,
15326,3300.5,,,,,,,,
15327,3300.5,,,,,,,,
15328,0,,,,,,,,
15329,2100,,,,,,,,
15330,3300.5,,,,,,,,
15331,2100,,,,,,,,
15332,3300.5,,,,,,,,
15333,3300.5,,,,,,,,
15334,6350.5,,,,,,,,
15335,2100,,,,,,,,
15336,3300.5,,,,,,,,
15337,3300.5,,,,,,,,
15338,3300.5,,,,,,,,
15339,4700.5,,,,,,,,
15340,0,,,,,,,,
15341,6350.5,,,,,,,,
15342,2100,,,,,,,,
15343,0,,,,,,,,
15344,6350.5,,,,,,,,
15345,2100,,,,,,,,
15346,0,,,,,,,,
15347,3300.5,,,,,,,,
15348,4700.5,,,,,,,,
15349,0,,,,,,,,
15350,4700.5,,,,,,,,
15351,4700.5,,,,,,,,
15352,0,,,,,,,,
15353,3300.5,,,,,,,,
15354,3300.5,,,,,,,,
15355,3300.5,,,,,,,,
15356,4700.5,,,,,,,,
15357,6350.5,,,,,,,,
15358,2100,,,,,,,,
15359,4700.5,,,,,,,,
15360,4700.5,,,,,,,,
15361,4700.5,,,,,,,,
15362,3300.5,,,,,,,,
15363,2100,,,,,,,,
15364,6350.5,,,,,,,,
15365,4700.5,,,,,,,,
15366,3300.5,,,,,,,,
15367,4700.5,,,,,,,,
15368,4700.5,,,,,,,,
15369,0,,,,,,,,
15370,3300.5,,,,,,,,
15371,0,,,,,,,,
15372,3300.5,,,,,,,,
15373,0,,,,,,,,
15374,2100,,,,,,,,
15375,0,,,,,,,,
15376,6350.5,,,,,,,,
15377,2100,,,,,,,,
15378,2100,,,,,,,,
15379,3300.5,,,,,,,,
15380,2100,,,,,,,,
15381,3300.5,,,,,,,,
15382,4700.5,,,,,,,,
15383,3300.5,,,,,,,,
15384,3300.5,,,,,,,,
15385,0,,,,,,,,
15386,0,,,,,,,,
15387,0,,,,,,,,
15388,4700.5,,,,,,,,
15389,6350.5,,,,,,,,
15390,3300.5,,,,,,,,
15391,2100,,,,,,,,
15392,4700.5,,,,,,,,
15393,0,,,,,,,,
15394,2100,,,,,,,,
15395,2100,,,,,,,,
15396,3300.5,,,,,,,,
15397,3300.5,,,,,,,,
15398,0,,,,,,,,
15399,3300.5,,,,,,,,
15400,4700.5,,,,,,,,
15401,4700.5,,,,,,,,
15402,3300.5,,,,,,,,
15403,3300.5,,,,,,,,
15404,0,,,,,,,,
15405,4700.5,,,,,,,,
15406,0,,,,,,,,
15407,3300.5,,,,,,,,
15408,2100,,,,,,,,
15409,4700.5,,,,,,,,
15410,4700.5,,,,,,,,
15411,3300.5,,,,,,,,
15412,4700.5,,,,,,,,
15413,2100,,,,,,,,
15414,3300.5,,,,,,,,
15415,3300.5,,,,,,,,
15416,3300.5,,,,,,,,
15417,2100,,,,,,,,
15418,3300.5,,,,,,,,
15419,3300.5,,,,,,,,
15420,2100,,,,,,,,
15421,0,,,,,,,,
15422,4700.5,,,,,,,,
15423,3300.5,,,,,,,,
15424,2100,,,,,,,,
15425,4700.5,,,,,,,,
15426,3300.5,,,,,,,,
15427,3300.5,,,,,,,,
15428,2100,,,,,,,,
15429,4700.5,,,,,,,,
15430,0,,,,,,,,
15431,3300.5,,,,,,,,
15432,2100,,,,,,,,
15433,3300.5,,,,,,,,
15434,3300.5,,,,,,,,
15435,4700.5,,,,,,,,
15436,3300.5,,,,,,,,
15437,3300.5,,,,,,,,
15438,2100,,,,,,,,
15439,0,,,,,,,,
15440,4700.5,,,,,,,,
15441,6350.5,,,,,,,,
15442,6350.5,,,,,,,,
15443,3300.5,,,,,,,,
15444,3300.5,,,,,,,,
15445,4700.5,,,,,,,,
15446,0,,,,,,,,
15447,0,,,,,,,,
15448,0,,,,,,,,
15449,3300.5,,,,,,,,
15450,0,,,,,,,,
15451,2100,,,,,,,,
15452,2100,,,,,,,,
15453,2100,,,,,,,,
15454,0,,,,,,,,
15455,2100,,,,,,,,
15456,6350.5,,,,,,,,
15457,3300.5,,,,,,,,
15458,4700.5,,,,,,,,
15459,6350.5,,,,,,,,
15460,0,,,,,,,,
15461,3300.5,,,,,,,,
15462,3300.5,,,,,,,,
15463,3300.5,,,,,,,,
15464,2100,,,,,,,,
15465,2100,,,,,,,,
15466,6350.5,,,,,,,,
15467,4700.5,,,,,,,,
15468,2100,,,,,,,,
15469,3300.5,,,,,,,,
15470,6350.5,,,,,,,,
15471,3300.5,,,,,,,,
15472,2100,,,,,,,,
15473,3300.5,,,,,,,,
15474,0,,,,,,,,
15475,6350.5,,,,,,,,
15476,3300.5,,,,,,,,
15477,0,,,,,,,,
15478,2100,,,,,,,,
15479,0,,,,,,,,
15480,2100,,,,,,,,
15481,0,,,,,,,,
15482,0,,,,,,,,
15483,0,,,,,,,,
15484,3300.5,,,,,,,,
15485,3300.5,,,,,,,,
15486,0,,,,,,,,
15487,0,,,,,,,,
15488,4700.5,,,,,,,,
15489,0,,,,,,,,
15490,0,,,,,,,,
15491,0,,,,,,,,
15492,4700.5,,,,,,,,
15493,4700.5,,,,,,,,
15494,6350.5,,,,,,,,
15495,4700.5,,,,,,,,
15496,0,,,,,,,,
15497,3300.5,,,,,,,,
15498,2100,,,,,,,,
15499,0,,,,,,,,
15500,0,,,,,,,,
15501,3300.5,,,,,,,,
15502,3300.5,,,,,,,,
15503,2100,,,,,,,,
15504,0,,,,,,,,
15505,3300.5,,,,,,,,
15506,3300.5,,,,,,,,
15507,0,,,,,,,,
15508,0,,,,,,,,
15509,3300.5,,,,,,,,
15510,3300.5,,,,,,,,
15511,0,,,,,,,,
15512,4700.5,,,,,,,,
15513,6350.5,,,,,,,,
15514,0,,,,,,,,
15515,6350.5,,,,,,,,
15516,6350.5,,,,,,,,
15517,3300.5,,,,,,,,
15518,0,,,,,,,,
15519,2100,,,,,,,,
15520,3300.5,,,,,,,,
15521,4700.5,,,,,,,,
15522,3300.5,,,,,,,,
15523,0,,,,,,,,
15524,0,,,,,,,,
15525,2100,,,,,,,,
15526,0,,,,,,,,
15527,4700.5,,,,,,,,
15528,0,,,,,,,,
15529,2100,,,,,,,,
15530,3300.5,,,,,,,,
15531,2100,,,,,,,,
15532,0,,,,,,,,
15533,3300.5,,,,,,,,
15534,6350.5,,,,,,,,
15535,6350.5,,,,,,,,
15536,3300.5,,,,,,,,
15537,3300.5,,,,,,,,
15538,0,,,,,,,,
15539,0,,,,,,,,
15540,2100,,,,,,,,
15541,0,,,,,,,,
15542,6350.5,,,,,,,,
15543,6350.5,,,,,,,,
15544,6350.5,,,,,,,,
15545,3300.5,,,,,,,,
15546,2100,,,,,,,,
15547,3300.5,,,,,,,,
15548,2100,,,,,,,,
15549,3300.5,,,,,,,,
15550,6350.5,,,,,,,,
15551,0,,,,,,,,
15552,3300.5,,,,,,,,
15553,4700.5,,,,,,,,
15554,6350.5,,,,,,,,
15555,3300.5,,,,,,,,
15556,0,,,,,,,,
15557,2100,,,,,,,,
15558,3300.5,,,,,,,,
15559,3300.5,,,,,,,,
15560,3300.5,,,,,,,,
15561,3300.5,,,,,,,,
15562,3300.5,,,,,,,,
15563,4700.5,,,,,,,,
15564,3300.5,,,,,,,,
15565,0,,,,,,,,
15566,3300.5,,,,,,,,
15567,6350.5,,,,,,,,
15568,6350.5,,,,,,,,
15569,3300.5,,,,,,,,
15570,3300.5,,,,,,,,
15571,0,,,,,,,,
15572,0,,,,,,,,
15573,0,,,,,,,,
15574,0,,,,,,,,
15575,2100,,,,,,,,
15576,4700.5,,,,,,,,
15577,2100,,,,,,,,
15578,4700.5,,,,,,,,
15579,6350.5,,,,,,,,
15580,4700.5,,,,,,,,
15581,0,,,,,,,,
15582,0,,,,,,,,
15583,3300.5,,,,,,,,
15584,2100,,,,,,,,
15585,3300.5,,,,,,,,
15586,6350.5,,,,,,,,
15587,3300.5,,,,,,,,
15588,2100,,,,,,,,
15589,2100,,,,,,,,
15590,2100,,,,,,,,
15591,0,,,,,,,,
15592,4700.5,,,,,,,,
15593,0,,,,,,,,
15594,0,,,,,,,,
15595,0,,,,,,,,
15596,3300.5,,,,,,,,
15597,3300.5,,,,,,,,
15598,3300.5,,,,,,,,
15599,0,,,,,,,,
15600,0,,,,,,,,
15601,3300.5,,,,,,,,
15602,4700.5,,,,,,,,
15603,2100,,,,,,,,
15604,4700.5,,,,,,,,
15605,3300.5,,,,,,,,
15606,3300.5,,,,,,,,
15607,4700.5,,,,,,,,
15608,6350.5,,,,,,,,
15609,2100,,,,,,,,
15610,0,,,,,,,,
15611,3300.5,,,,,,,,
15612,2100,,,,,,,,
15613,2100,,,,,,,,
15614,3300.5,,,,,,,,
15615,4700.5,,,,,,,,
15616,2100,,,,,,,,
15617,0,,,,,,,,
15618,3300.5,,,,,,,,
15619,0,,,,,,,,
15620,3300.5,,,,,,,,
15621,6350.5,,,,,,,,
15622,3300.5,,,,,,,,
15623,6350.5,,,,,,,,
15624,2100,,,,,,,,
15625,0,,,,,,,,
15626,0,,,,,,,,
15627,6350.5,,,,,,,,
15628,0,,,,,,,,
15629,3300.5,,,,,,,,
15630,3300.5,,,,,,,,
15631,4700.5,,,,,,,,
15632,0,,,,,,,,
15633,2100,,,,,,,,
15634,0,,,,,,,,
15635,0,,,,,,,,
15636,3300.5,,,,,,,,
15637,3300.5,,,,,,,,
15638,3300.5,,,,,,,,
15639,6350.5,,,,,,,,
15640,3300.5,,,,,,,,
15641,6350.5,,,,,,,,
15642,3300.5,,,,,,,,
15643,0,,,,,,,,
15644,3300.5,,,,,,,,
15645,0,,,,,,,,
15646,2100,,,,,,,,
15647,3300.5,,,,,,,,
15648,3300.5,,,,,,,,
15649,4700.5,,,,,,,,
15650,6350.5,,,,,,,,
15651,0,,,,,,,,
15652,2100,,,,,,,,
15653,4700.5,,,,,,,,
15654,3300.5,,,,,,,,
15655,0,,,,,,,,
15656,6350.5,,,,,,,,
15657,3300.5,,,,,,,,
15658,6350.5,,,,,,,,
15659,0,,,,,,,,
15660,3300.5,,,,,,,,
15661,2100,,,,,,,,
15662,2100,,,,,,,,
15663,6350.5,,,,,,,,
15664,4700.5,,,,,,,,
15665,3300.5,,,,,,,,
15666,0,,,,,,,,
15667,0,,,,,,,,
15668,0,,,,,,,,
15669,2100,,,,,,,,
15670,3300.5,,,,,,,,
15671,2100,,,,,,,,
15672,0,,,,,,,,
15673,6350.5,,,,,,,,
15674,2100,,,,,,,,
15675,6350.5,,,,,,,,
15676,4700.5,,,,,,,,
15677,3300.5,,,,,,,,
15678,3300.5,,,,,,,,
15679,3300.5,,,,,,,,
15680,2100,,,,,,,,
15681,0,,,,,,,,
15682,2100,,,,,,,,
15683,6350.5,,,,,,,,
15684,6350.5,,,,,,,,
15685,4700.5,,,,,,,,
15686,4700.5,,,,,,,,
15687,3300.5,,,,,,,,
15688,2100,,,,,,,,
15689,2100,,,,,,,,
15690,3300.5,,,,,,,,
15691,6350.5,,,,,,,,
15692,0,,,,,,,,
15693,0,,,,,,,,
15694,3300.5,,,,,,,,
15695,4700.5,,,,,,,,
15696,4700.5,,,,,,,,
15697,0,,,,,,,,
15698,2100,,,,,,,,
15699,3300.5,,,,,,,,
15700,3300.5,,,,,,,,
15701,4700.5,,,,,,,,
15702,6350.5,,,,,,,,
15703,4700.5,,,,,,,,
15704,4700.5,,,,,,,,
15705,0,,,,,,,,
15706,0,,,,,,,,
15707,3300.5,,,,,,,,
15708,0,,,,,,,,
15709,4700.5,,,,,,,,
15710,4700.5,,,,,,,,
15711,0,,,,,,,,
15712,6350.5,,,,,,,,
15713,3300.5,,,,,,,,
15714,2100,,,,,,,,
15715,2100,,,,,,,,
15716,6350.5,,,,,,,,
15717,4700.5,,,,,,,,
15718,2100,,,,,,,,
15719,2100,,,,,,,,
15720,0,,,,,,,,
15721,3300.5,,,,,,,,
15722,4700.5,,,,,,,,
15723,2100,,,,,,,,
15724,3300.5,,,,,,,,
15725,2100,,,,,,,,
15726,0,,,,,,,,
15727,0,,,,,,,,
15728,3300.5,,,,,,,,
15729,4700.5,,,,,,,,
15730,3300.5,,,,,,,,
15731,6350.5,,,,,,,,
15732,2100,,,,,,,,
15733,6350.5,,,,,,,,
15734,4700.5,,,,,,,,
15735,6350.5,,,,,,,,
15736,3300.5,,,,,,,,
15737,3300.5,,,,,,,,
15738,6350.5,,,,,,,,
15739,2100,,,,,,,,
15740,0,,,,,,,,
15741,4700.5,,,,,,,,
15742,0,,,,,,,,
15743,0,,,,,,,,
15744,0,,,,,,,,
15745,2100,,,,,,,,
15746,3300.5,,,,,,,,
15747,6350.5,,,,,,,,
15748,4700.5,,,,,,,,
15749,6350.5,,,,,,,,
15750,3300.5,,,,,,,,
15751,3300.5,,,,,,,,
15752,3300.5,,,,,,,,
15753,3300.5,,,,,,,,
15754,2100,,,,,,,,
15755,0,,,,,,,,
15756,6350.5,,,,,,,,
15757,3300.5,,,,,,,,
15758,3300.5,,,,,,,,
15759,3300.5,,,,,,,,
15760,0,,,,,,,,
15761,2100,,,,,,,,
15762,0,,,,,,,,
15763,2100,,,,,,,,
15764,3300.5,,,,,,,,
15765,0,,,,,,,,
15766,4700.5,,,,,,,,
15767,4700.5,,,,,,,,
15768,6350.5,,,,,,,,
15769,2100,,,,,,,,
15770,6350.5,,,,,,,,
15771,3300.5,,,,,,,,
15772,3300.5,,,,,,,,
15773,4700.5,,,,,,,,
15774,2100,,,,,,,,
15775,2100,,,,,,,,
15776,0,,,,,,,,
15777,4700.5,,,,,,,,
15778,2100,,,,,,,,
15779,6350.5,,,,,,,,
15780,0,,,,,,,,
15781,2100,,,,,,,,
15782,2100,,,,,,,,
15783,4700.5,,,,,,,,
15784,3300.5,,,,,,,,
15785,4700.5,,,,,,,,
15786,2100,,,,,,,,
15787,2100,,,,,,,,
15788,0,,,,,,,,
15789,6350.5,,,,,,,,
15790,6350.5,,,,,,,,
15791,3300.5,,,,,,,,
15792,4700.5,,,,,,,,
15793,3300.5,,,,,,,,
15794,2100,,,,,,,,
15795,0,,,,,,,,
15796,0,,,,,,,,
15797,4700.5,,,,,,,,
15798,0,,,,,,,,
15799,2100,,,,,,,,
15800,3300.5,,,,,,,,
15801,3300.5,,,,,,,,
15802,2100,,,,,,,,
15803,3300.5,,,,,,,,
15804,3300.5,,,,,,,,
15805,3300.5,,,,,,,,
15806,4700.5,,,,,,,,
15807,3300.5,,,,,,,,
15808,2100,,,,,,,,
15809,3300.5,,,,,,,,
15810,3300.5,,,,,,,,
15811,0,,,,,,,,
15812,0,,,,,,,,
15813,3300.5,,,,,,,,
15814,4700.5,,,,,,,,
15815,2100,,,,,,,,
15816,0,,,,,,,,
15817,4700.5,,,,,,,,
15818,3300.5,,,,,,,,
15819,0,,,,,,,,
15820,3300.5,,,,,,,,
15821,2100,,,,,,,,
15822,4700.5,,,,,,,,
15823,0,,,,,,,,
15824,4700.5,,,,,,,,
15825,2100,,,,,,,,
15826,2100,,,,,,,,
15827,3300.5,,,,,,,,
15828,2100,,,,,,,,
15829,3300.5,,,,,,,,
15830,2100,,,,,,,,
15831,6350.5,,,,,,,,
15832,3300.5,,,,,,,,
15833,3300.5,,,,,,,,
15834,2100,,,,,,,,
15835,0,,,,,,,,
15836,4700.5,,,,,,,,
15837,4700.5,,,,,,,,
15838,2100,,,,,,,,
15839,3300.5,,,,,,,,
15840,6350.5,,,,,,,,
15841,3300.5,,,,,,,,
15842,6350.5,,,,,,,,
15843,3300.5,,,,,,,,
15844,0,,,,,,,,
15845,0,,,,,,,,
15846,0,,,,,,,,
15847,3300.5,,,,,,,,
15848,3300.5,,,,,,,,
15849,3300.5,,,,,,,,
15850,3300.5,,,,,,,,
15851,3300.5,,,,,,,,
15852,2100,,,,,,,,
15853,0,,,,,,,,
15854,4700.5,,,,,,,,
15855,3300.5,,,,,,,,
15856,2100,,,,,,,,
15857,2100,,,,,,,,
15858,3300.5,,,,,,,,
15859,4700.5,,,,,,,,
15860,6350.5,,,,,,,,
15861,2100,,,,,,,,
15862,3300.5,,,,,,,,
15863,4700.5,,,,,,,,
15864,3300.5,,,,,,,,
15865,6350.5,,,,,,,,
15866,2100,,,,,,,,
15867,4700.5,,,,,,,,
15868,2100,,,,,,,,
15869,6350.5,,,,,,,,
15870,0,,,,,,,,
15871,2100,,,,,,,,
15872,3300.5,,,,,,,,
15873,0,,,,,,,,
15874,0,,,,,,,,
15875,4700.5,,,,,,,,
15876,2100,,,,,,,,
15877,2100,,,,,,,,
15878,3300.5,,,,,,,,
15879,3300.5,,,,,,,,
15880,0,,,,,,,,
15881,6350.5,,,,,,,,
15882,0,,,,,,,,
15883,4700.5,,,,,,,,
15884,0,,,,,,,,
15885,3300.5,,,,,,,,
15886,4700.5,,,,,,,,
15887,0,,,,,,,,
15888,0,,,,,,,,
15889,2100,,,,,,,,
15890,3300.5,,,,,,,,
15891,2100,,,,,,,,
15892,3300.5,,,,,,,,
15893,3300.5,,,,,,,,
15894,3300.5,,,,,,,,
15895,3300.5,,,,,,,,
15896,0,,,,,,,,
15897,4700.5,,,,,,,,
15898,3300.5,,,,,,,,
15899,0,,,,,,,,
15900,0,,,,,,,,
15901,2100,,,,,,,,
15902,0,,,,,,,,
15903,6350.5,,,,,,,,
15904,6350.5,,,,,,,,
15905,6350.5,,,,,,,,
15906,3300.5,,,,,,,,
15907,3300.5,,,,,,,,
15908,0,,,,,,,,
15909,0,,,,,,,,
15910,0,,,,,,,,
15911,6350.5,,,,,,,,
15912,0,,,,,,,,
15913,3300.5,,,,,,,,
15914,3300.5,,,,,,,,
15915,4700.5,,,,,,,,
15916,3300.5,,,,,,,,
15917,0,,,,,,,,
15918,0,,,,,,,,
15919,3300.5,,,,,,,,
15920,6350.5,,,,,,,,
15921,6350.5,,,,,,,,
15922,2100,,,,,,,,
15923,4700.5,,,,,,,,
15924,0,,,,,,,,
15925,3300.5,,,,,,,,
15926,3300.5,,,,,,,,
15927,2100,,,,,,,,
15928,6350.5,,,,,,,,
15929,0,,,,,,,,
15930,4700.5,,,,,,,,
15931,0,,,,,,,,
15932,6350.5,,,,,,,,
15933,3300.5,,,,,,,,
15934,0,,,,,,,,
15935,3300.5,,,,,,,,
15936,2100,,,,,,,,
15937,3300.5,,,,,,,,
15938,0,,,,,,,,
15939,3300.5,,,,,,,,
15940,3300.5,,,,,,,,
15941,3300.5,,,,,,,,
15942,2100,,,,,,,,
15943,3300.5,,,,,,,,
15944,3300.5,,,,,,,,
15945,4700.5,,,,,,,,
15946,2100,,,,,,,,
15947,2100,,,,,,,,
15948,3300.5,,,,,,,,
15949,0,,,,,,,,
15950,3300.5,,,,,,,,
15951,0,,,,,,,,
15952,4700.5,,,,,,,,
15953,3300.5,,,,,,,,
15954,3300.5,,,,,,,,
15955,4700.5,,,,,,,,
15956,2100,,,,,,,,
15957,0,,,,,,,,
15958,0,,,,,,,,
15959,6350.5,,,,,,,,
15960,3300.5,,,,,,,,
15961,2100,,,,,,,,
15962,3300.5,,,,,,,,
15963,3300.5,,,,,,,,
15964,2100,,,,,,,,
15965,6350.5,,,,,,,,
15966,3300.5,,,,,,,,
15967,6350.5,,,,,,,,
15968,6350.5,,,,,,,,
15969,0,,,,,,,,
15970,3300.5,,,,,,,,
15971,3300.5,,,,,,,,
15972,2100,,,,,,,,
15973,4700.5,,,,,,,,
15974,3300.5,,,,,,,,
15975,4700.5,,,,,,,,
15976,0,,,,,,,,
15977,2100,,,,,,,,
15978,4700.5,,,,,,,,
15979,2100,,,,,,,,
15980,3300.5,,,,,,,,
15981,3300.5,,,,,,,,
15982,4700.5,,,,,,,,
15983,4700.5,,,,,,,,
15984,4700.5,,,,,,,,
15985,4700.5,,,,,,,,
15986,0,,,,,,,,
15987,3300.5,,,,,,,,
15988,0,,,,,,,,
15989,4700.5,,,,,,,,
15990,2100,,,,,,,,
15991,6350.5,,,,,,,,
15992,3300.5,,,,,,,,
15993,4700.5,,,,,,,,
15994,6350.5,,,,,,,,
15995,3300.5,,,,,,,,
15996,2100,,,,,,,,
15997,3300.5,,,,,,,,
15998,3300.5,,,,,,,,
15999,0,,,,,,,,
16000,6350.5,,,,,,,,
16001,3300.5,,,,,,,,
16002,4700.5,,,,,,,,
16003,4700.5,,,,,,,,
16004,0,,,,,,,,
16005,3300.5,,,,,,,,
16006,4700.5,,,,,,,,
16007,3300.5,,,,,,,,
16008,3300.5,,,,,,,,
16009,3300.5,,,,,,,,
16010,3300.5,,,,,,,,
16011,4700.5,,,,,,,,
16012,3300.5,,,,,,,,
16013,4700.5,,,,,,,,
16014,6350.5,,,,,,,,
16015,3300.5,,,,,,,,
16016,6350.5,,,,,,,,
16017,0,,,,,,,,
16018,0,,,,,,,,
16019,2100,,,,,,,,
16020,3300.5,,,,,,,,
16021,0,,,,,,,,
16022,0,,,,,,,,
16023,6350.5,,,,,,,,
16024,3300.5,,,,,,,,
16025,6350.5,,,,,,,,
16026,0,,,,,,,,
16027,2100,,,,,,,,
16028,0,,,,,,,,
16029,3300.5,,,,,,,,
16030,6350.5,,,,,,,,
16031,4700.5,,,,,,,,
16032,2100,,,,,,,,
16033,0,,,,,,,,
16034,3300.5,,,,,,,,
16035,4700.5,,,,,,,,
16036,6350.5,,,,,,,,
16037,3300.5,,,,,,,,
16038,3300.5,,,,,,,,
16039,0,,,,,,,,
16040,2100,,,,,,,,
16041,3300.5,,,,,,,,
16042,4700.5,,,,,,,,
16043,3300.5,,,,,,,,
16044,6350.5,,,,,,,,
16045,0,,,,,,,,
16046,6350.5,,,,,,,,
16047,4700.5,,,,,,,,
16048,4700.5,,,,,,,,
16049,6350.5,,,,,,,,
16050,3300.5,,,,,,,,
16051,3300.5,,,,,,,,
16052,2100,,,,,,,,
16053,4700.5,,,,,,,,
16054,2100,,,,,,,,
16055,0,,,,,,,,
16056,3300.5,,,,,,,,
16057,0,,,,,,,,
16058,3300.5,,,,,,,,
16059,0,,,,,,,,
16060,3300.5,,,,,,,,
16061,3300.5,,,,,,,,
16062,0,,,,,,,,
16063,2100,,,,,,,,
16064,0,,,,,,,,
16065,3300.5,,,,,,,,
16066,2100,,,,,,,,
16067,3300.5,,,,,,,,
16068,3300.5,,,,,,,,
16069,0,,,,,,,,
16070,3300.5,,,,,,,,
16071,3300.5,,,,,,,,
16072,4700.5,,,,,,,,
16073,2100,,,,,,,,
16074,6350.5,,,,,,,,
16075,6350.5,,,,,,,,
16076,2100,,,,,,,,
16077,4700.5,,,,,,,,
16078,0,,,,,,,,
16079,2100,,,,,,,,
16080,6350.5,,,,,,,,
16081,3300.5,,,,,,,,
16082,2100,,,,,,,,
16083,3300.5,,,,,,,,
16084,4700.5,,,,,,,,
16085,6350.5,,,,,,,,
16086,0,,,,,,,,
16087,0,,,,,,,,
16088,2100,,,,,,,,
16089,3300.5,,,,,,,,
16090,2100,,,,,,,,
16091,6350.5,,,,,,,,
16092,0,,,,,,,,
16093,2100,,,,,,,,
16094,3300.5,,,,,,,,
16095,4700.5,,,,,,,,
16096,0,,,,,,,,
16097,2100,,,,,,,,
16098,3300.5,,,,,,,,
16099,2100,,,,,,,,
16100,3300.5,,,,,,,,
16101,3300.5,,,,,,,,
16102,0,,,,,,,,
